Chronicles of Narnia: The Lion, the Witch and the Wardrobe;['Action', 'Adventure', 'Drama', 'Family', 'Fantasy'];['C.S. Lewis', 'Ann Peacock'];Chronicles_of_Narnia:_The_Lion;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Chronicles_of_Narnia:_The_Lion.txt
Cider House Rules, The;['Drama', 'Romance'];['John Irving'];Cider_House_Rules;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Cider_House_Rules.txt
Cincinnati Kid, The;['Drama'];['Ring Lardner Jr', 'Terry Southern', 'Richard Jessup'];Cincinnati_Kid;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Cincinnati_Kid.txt
Cinema Paradiso;['Drama', 'Romance'];['Giuseppe Tornatore'];Cinema_Paradiso;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Cinema_Paradiso.txt
Cirque du Freak: The Vampire's Assistant;['Action', 'Adventure', 'Fantasy', 'Thriller'];['Brian Helgeland'];Cirque_du_Freak:_The_Vampire's_Assistant;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Cirque_du_Freak:_The_Vampire's_Assistant.txt
Citizen Kane;['Drama', 'Mystery'];['Herman J. Mankiewicz', 'Orson Welles'];Citizen_Kane;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Citizen_Kane.txt
City of Joy;['Drama'];['Gerald Brach', 'Roland Joffe'];City_of_Joy;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/City_of_Joy.txt
Clash of the Titans;['Action', 'Adventure', 'Drama', 'Fantasy'];['John Glenn', 'Travis Wright'];Clash_of_the_Titans;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Clash_of_the_Titans.txt
Clerks;['Comedy', 'Drama'];['Kevin Smith'];Clerks;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Clerks.txt
Cliffhanger;['Action', 'Adventure', 'Thriller'];['Michael France'];Cliffhanger;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Cliffhanger.txt
Clueless;['Comedy', 'Romance'];['Amy Heckerling'];Clueless;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Clueless.txt
Cobb;['Drama'];['Ron Shelton'];Cobb;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Cobb.txt
Coco;['Animation', 'Adventure', 'Comedy'];['Lee Unkrich', 'Jason Katz', 'Matthew Aldrich', 'Adrian Molina'];Coco;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Coco.txt
Code of Silence;['Action', 'Drama'];['Michael Butler', 'Dennis Shryack', 'Mike Gray', 'John Mason'];Code_of_Silence;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Code_of_Silence.txt
Cold Mountain;['Drama', 'War', 'Romance'];['Charles Frazier', 'Anthony Minghella'];Cold_Mountain;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Cold_Mountain.txt
Collateral;['Action', 'Crime', 'Thriller'];['Stuart Beattie', 'Frank Darabont', 'Michael Mann'];Collateral;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Collateral.txt
Collateral Damage;['Action', 'Thriller'];['Ronald Roose'];Collateral_Damage;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Collateral_Damage.txt
Colombiana;['Action', 'Crime', 'Drama'];['Robert Mark Kamen', 'Luc Besson'];Colombiana;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Colombiana.txt
Color of Night;['Mystery', 'Romance', 'Thriller'];['Billy Ray', 'Matthew Chapman'];Color_of_Night;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Color_of_Night.txt
Commando;['Action', 'Thriller'];['Richard Tuggle'];Commando;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Commando.txt
Conan the Barbarian;['Action', 'Adventure', 'Fantasy'];['Thomas Dean Donnelly', 'Joshua Oppenheimer'];Conan_the_Barbarian;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Conan_the_Barbarian.txt
Confessions of a Dangerous Mind;['Crime', 'Drama'];['Charlie Kaufman'];Confessions_of_a_Dangerous_Mind;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Confessions_of_a_Dangerous_Mind.txt
Confidence;['Crime', 'Drama'];['Doug Jung'];Confidence;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Confidence.txt
Constantine;['Action', 'Thriller', 'Fantasy', 'Drama', 'Horror'];['Jamie Delano', 'Garth Ennis'];Constantine;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Constantine.txt
Cooler, The;['Drama', 'Romance', 'Comedy'];['Frank Hannah', 'Wayne Kramer'];Cooler;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Cooler.txt
Copycat;['Crime', 'Horror', 'Mystery', 'Thriller'];['Frank Pierson', 'Ann Biderman', 'Jay Presson Allen'];Copycat;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Copycat.txt
Coraline;['Animation', 'Adventure', 'Family', 'Fantasy'];['Henry Selick', 'Neil Gaiman'];Coraline;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Coraline.txt
Coriolanus;['Drama', 'Thriller', 'War'];['John Logan', 'William Shakespeare'];Coriolanus;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Coriolanus.txt
Cowboys & Aliens;['Action', 'Sci-Fi', 'Thriller'];['Alex Kurtzman', 'Roberto Orci', 'Damon Lindelof'];Cowboys_&_Aliens;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Cowboys_&_Aliens.txt
Cradle 2 the Grave;['Action', 'Comedy', 'Crime', 'Drama', 'Thriller'];["John O'Brian", 'Channing Gibson'];Cradle_2_the_Grave;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Cradle_2_the_Grave.txt
Crank;['Action', 'Crime', 'Drama', 'Thriller'];['Mark Neveldine', 'Brian Taylor'];Crank;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Crank.txt
Crash;['Drama', 'Thriller', 'Romance'];['J.G. Ballard', 'David Cronenberg'];Crash;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Crash.txt
Crazy, Stupid, Love;['Comedy', 'Drama', 'Romance'];['Dan Fogelman'];Crazy;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Crazy.txt
Crazylove;['Drama', 'Romance'];['Carol Watson'];Crazylove;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Crazylove.txt
Creation;['Drama'];['John Collee'];Creation;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Creation.txt
Crime Spree;['Crime', 'Comedy'];['Brad Mirman'];Crime_Spree;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Crime_Spree.txt
Croods, The;['Animation', 'Adventure', 'Comedy'];['Kirk DeMicco', 'Chris Sanders'];Croods;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Croods.txt
Crouching Tiger, Hidden Dragon;['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance'];['Wang Hui Ling', 'James Schamus', 'Tsai Kuo Jung'];Crouching_Tiger;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Crouching_Tiger.txt
Croupier;['Crime', 'Drama'];['Paul Mayersberg'];Croupier;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Croupier.txt
Crow Salvation, The;['Action', 'Drama', 'Crime', 'Horror', 'Thriller'];['Chip Johannessen'];Crow_Salvation;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Crow_Salvation.txt
Crow, The;['Action', 'Drama', 'Horror', 'Fantasy', 'Romance', 'Thriller'];['David Schow'];Crow;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Crow.txt
Crow: City of Angels, The;['Action', 'Fantasy', 'Thriller', 'Crime'];['David S Goyer', "James O'Barr"];Crow:_City_of_Angels;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Crow:_City_of_Angels.txt
Cruel Intentions;['Drama', 'Romance'];['Roger Kumble'];Cruel_Intentions;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Cruel_Intentions.txt
Crying Game;['Action', 'Drama', 'Romance'];['Neil Jordan'];Crying_Game;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Crying_Game.txt
Cube;['Thriller', 'Sci-Fi', 'Horror', 'Mystery'];['André Bijelic', 'Vincenzo Natali', 'Graeme Manson'];Cube;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Cube.txt
Curious Case of Benjamin Button, The;['Drama', 'Fantasy', 'Mystery', 'Romance'];['Eric Roth'];Curious_Case_of_Benjamin_Button;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Curious_Case_of_Benjamin_Button.txt
Custody;['Comedy'];['Eric Stuyvesant'];Custody;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Custody.txt
Dallas Buyers Club;['Drama'];['Craig Borten', 'Melisa Wallack'];Dallas_Buyers_Club;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Dallas_Buyers_Club.txt
Damned United, The;['Drama'];['Peter Morgan', 'David Peace'];Damned_United;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Damned_United.txt
Dances with Wolves;['Adventure', 'Drama', 'Western'];['Michael Blake'];Dances_with_Wolves;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Dances_with_Wolves.txt
Dark City;['Mystery', 'Sci-Fi', 'Thriller'];['Alex Proyas'];Dark_City;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Dark_City.txt
Dark Knight Rises, The;['Action', 'Crime', 'Thriller'];['Jonathan Nolan', 'Christopher Nolan'];Dark_Knight_Rises;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Dark_Knight_Rises.txt
Dark Star;['Comedy', 'Sci-Fi', 'Thriller'];['John Carpenter', "Dan O'Bannon"];Dark_Star;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Dark_Star.txt
Darkman;['Action', 'Crime', 'Sci-Fi', 'Thriller'];['Joshua Goldin', 'Daniel Goldin', 'Sam Raimi', 'Ivan Raimi', 'Chuck Pfarrer'];Darkman;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Darkman.txt
Date Night;['Comedy', 'Crime', 'Romance'];['Josh Klausner'];Date_Night;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Date_Night.txt
Dave Barry's Complete Guide to Guys;['Comedy'];['Jeff Arch', 'Dave Barry'];Dave_Barry's_Complete_Guide_to_Guys;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Dave_Barry's_Complete_Guide_to_Guys.txt
Dawn of the Dead;['Action', 'Horror', 'Drama'];['George A. Romero'];Dawn_of_the_Dead;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Dawn_of_the_Dead.txt
Day of the Dead;['Horror', 'Drama', 'Sci-Fi', 'Thriller'];['George A. Romero'];Day_of_the_Dead;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Day_of_the_Dead.txt
Day the Clown Cried, The;['Drama'];['Charles Denton', 'Jerry Lewis'];Day_the_Clown_Cried;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Day_the_Clown_Cried.txt
Day the Earth Stood Still, The;['Drama', 'Sci-Fi', 'Thriller'];['Edmund H. North'];Day_the_Earth_Stood_Still;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Day_the_Earth_Stood_Still.txt
Days of Heaven;['Drama'];['Terrance Malick'];Days_of_Heaven;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Days_of_Heaven.txt
Dead Poets Society;['Drama'];['Tom Schulman'];Dead_Poets_Society;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Dead_Poets_Society.txt
Deadpool;['Action', 'Adventure', 'Comedy'];['Rhett Reese', 'Paul Wernick'];Deadpool;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Deadpool.txt
Dear White People;['Comedy', 'Drama'];['Justin Simien'];Dear_White_People;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Dear_White_People.txt
Death at a Funeral;['Comedy'];['Chris Rock', 'Aeysha Carr'];Death_at_a_Funeral;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Death_at_a_Funeral.txt
Death to Smoochy;['Comedy', 'Crime'];['Marty Kaplan'];Death_to_Smoochy;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Death_to_Smoochy.txt
Debt, The;['Action', 'Drama', 'Thriller'];['Matthew Vaughn', 'Jane Goldman', 'Peter Straughan'];Debt;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Debt.txt
Deception;['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller'];['Mark Bomback', 'Patrick Marber'];Deception;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Deception.txt
Deep Cover;['Action', 'Crime', 'Thriller'];['Michael Tolkin', 'Henry Bean'];Deep_Cover;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Deep_Cover.txt
Deep Rising;['Action', 'Horror', 'Thriller'];['Steven Sommers', 'Robert Mark Kamen'];Deep_Rising;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Deep_Rising.txt
Deer Hunter, The;['Drama', 'War'];['Deric Washburn'];Deer_Hunter;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Deer_Hunter.txt
Defiance;['Action', 'Drama', 'Thriller', 'War'];['Clayton Frohman', 'Edward Zwick'];Defiance;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Defiance.txt
Departed, The;['Crime', 'Drama', 'Thriller'];['William Monahan'];Departed;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Departed.txt
Descendants, The;['Comedy', 'Drama'];['Alexander Payne', 'Nat Faxon', 'Jim Rash'];Descendants;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Descendants.txt
Despicable Me 2;['Animation', 'Adventure', 'Comedy'];['Cinco Paul', 'Ken Daurio'];Despicable_Me_2;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Despicable_Me_2.txt
Detroit Rock City;['Adventure', 'Comedy', 'Musical'];['Carl V Dupre'];Detroit_Rock_City;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Detroit_Rock_City.txt
Devil in a Blue Dress;['Crime', 'Mystery', 'Thriller'];['Carl Franklin', 'Walter Mosley'];Devil_in_a_Blue_Dress;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Devil_in_a_Blue_Dress.txt
Devil Wears Prada, The;['Comedy', 'Drama'];['Aline Brosh McKenna', 'Lauren Weisberger'];Devil_Wears_Prada;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Devil_Wears_Prada.txt
Devil's Advocate;['Drama', 'Horror', 'Thriller'];['Andrew Neiderman', 'Jonathan Lemkin'];Devil's_Advocate;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Devil's_Advocate.txt
Die Hard;['Action', 'Thriller'];['Jeb Stuart', 'Steven E. De Souza'];Die_Hard;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Die_Hard.txt
Die Hard 2;['Action', 'Thriller'];['Doug Richardson', 'Steven E. de Souza'];Die_Hard_2;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Die_Hard_2.txt
Diner;['Comedy', 'Drama'];['Barry Levinson'];Diner;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Diner.txt
Distinguished Gentleman, The;['Comedy'];['Adam Resnick'];Distinguished_Gentleman;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Distinguished_Gentleman.txt
Disturbia;['Thriller'];['Christopher Landon', 'Carl Ellsworth'];Disturbia;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Disturbia.txt
Django Unchained;['Adventure', 'Drama', 'Western'];['Quentin Tarantino'];Django_Unchained;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Django_Unchained.txt
Do The Right Thing;['Comedy', 'Drama'];['Spike Lee'];Do_The_Right_Thing;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Do_The_Right_Thing.txt
Dog Day Afternoon;['Comedy', 'Drama', 'Thriller'];['Frank Pierson'];Dog_Day_Afternoon;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Dog_Day_Afternoon.txt
Dogma;['Comedy', 'Fantasy', 'Adventure'];['Kevin Smith'];Dogma;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Dogma.txt
Donnie Brasco;['Crime', 'Drama', 'Thriller'];['Paul Attanasio'];Donnie_Brasco;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Donnie_Brasco.txt
Doors, The;['Biography', 'Drama', 'Music'];['Randall Jahnson', 'Oliver Stone'];Doors;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Doors.txt
Double Indemnity;['Crime', 'Film-Noir', 'Drama'];['James M. Cain', 'Billy Wilder', 'Raymond Chandler'];Double_Indemnity;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Double_Indemnity.txt
Drag Me to Hell;['Horror', 'Thriller'];['Ivan Raimi', 'Sam Raimi'];Drag_Me_to_Hell;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Drag_Me_to_Hell.txt
Dragonslayer;['Action', 'Adventure', 'Fantasy'];['Hal Barwood', 'Matthew Robbins'];Dragonslayer;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Dragonslayer.txt
Drive;['Action', 'Crime', 'Drama'];['Hossein Amini', 'James Sallis'];Drive;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Drive.txt
Drive Angry;['Action', 'Crime', 'Fantasy'];['Todd Farmer', 'Patrick Lussier'];Drive_Angry;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Drive_Angry.txt
Drop Dead Gorgeous;['Comedy'];['Lona Williams'];Drop_Dead_Gorgeous;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Drop_Dead_Gorgeous.txt
Dry White Season, A;['Drama', 'Thriller'];['Euzhan Palcy'];Dry_White_Season;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Dry_White_Season.txt
Duck Soup;['Comedy', 'Family', 'Musical'];['Bert Kelmer', 'Harry Ruby', 'Grover Jones'];Duck_Soup;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Duck_Soup.txt
Dumb and Dumber;['Adventure', 'Comedy'];['Peter Farrelly', 'Bobby Farrelly', ' Bennett Yellin'];Dumb_and_Dumber;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Dumb_and_Dumber.txt
Dune;['Action', 'Adventure', 'Sci-Fi', 'Fantasy'];['David Lynch', 'Frank Herbert'];Dune;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Dune.txt
E.T.;['Family', 'Sci-Fi', 'Adventure', 'Fantasy'];['Melissa Mathison'];E;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/E.txt
Eagle Eye;['Action', 'Mystery', 'Thriller'];['John Glenn', 'Travis Wright'];Eagle_Eye;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Eagle_Eye.txt
Eastern Promises;['Crime', 'Drama', 'Mystery', 'Thriller'];['Steven Knight'];Eastern_Promises;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Eastern_Promises.txt
Easy A;['Comedy', 'Romance'];['Bert V. Royal'];Easy_A;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Easy_A.txt
Ed TV;['Comedy'];['Emile Gaudreault', 'Sylvie Bochard'];Ed_TV;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Ed_TV.txt
Ed Wood;['Comedy', 'Drama'];['Scott Alexander', 'Larry Karaszewski', 'Tim Burton'];Ed_Wood;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Ed_Wood.txt
Edward Scissorhands;['Drama', 'Fantasy', 'Romance'];['Tim Burton', 'Caroline Thompson'];Edward_Scissorhands;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Edward_Scissorhands.txt
Eight Legged Freaks;['Action', 'Comedy', 'Horror', 'Sci-Fi'];['Jesse Alexander', ' Ellory Elkayem'];Eight_Legged_Freaks;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Eight_Legged_Freaks.txt
El Mariachi;['Action', 'Thriller', 'Crime', 'Western'];['Robert Rodriguez'];El_Mariachi;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/El_Mariachi.txt
Election;['Comedy'];['Alexander Payne', 'Jim Taylor'];Election;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Election.txt
Elephant Man, The;['Drama'];['Christopher De Vore', 'Eric Bergren', 'David Lynch'];Elephant_Man;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Elephant_Man.txt
Elizabeth: The Golden Age;['Drama'];['William Nicholson', 'Michael Hirst'];Elizabeth:_The_Golden_Age;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Elizabeth:_The_Golden_Age.txt
Enemy of the State;['Drama', 'Action', 'Thriller'];['David Marconi'];Enemy_of_the_State;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Enemy_of_the_State.txt
English Patient, The;['Drama', 'Romance'];['Anthony Minghella'];English_Patient;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/English_Patient.txt
Enough;['Drama', 'Thriller'];['Nicholas Kazan'];Enough;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Enough.txt
Entrapment;['Action', 'Comedy', 'Crime', 'Thriller'];['Ronald Bass', 'Michael Herzberg'];Entrapment;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Entrapment.txt
Erik the Viking;['Fantasy'];['Terry Jones'];Erik_the_Viking;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Erik_the_Viking.txt
Erin Brockovich;['Comedy', 'Drama'];['Susannah Grant'];Erin_Brockovich;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Erin_Brockovich.txt
Escape From L.A.;['Action', 'Adventure', 'Sci-Fi', 'Thriller'];['John Carpenter', 'Debra Hill', 'Kurt Russell'];Escape_From_L;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Escape_From_L.txt
Escape From New York;['Action', 'Adventure', 'Sci-Fi', 'Thriller'];['John Carpenter', 'Nick Castle'];Escape_From_New_York;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Escape_From_New_York.txt
Eternal Sunshine of the Spotless Mind;['Drama', 'Romance', 'Sci-Fi'];['Charlie Kaufman', 'Michel Gondry', 'Pierre Bismuth'];Eternal_Sunshine_of_the_Spotless_Mind;/media/lhodges/B41C1C421C1C0252/Users/lhodges/Documents/ML/movie_scripts/data/scraping/texts/Eternal_Sunshine_of_the_Spotless_Mind.txt
